job_id,job_title,cv_id,cv_category,similarity_score,gemini_score
3902943704,Behavioral Health Associate (BHA) - Night Shift,43994605,HEALTHCARE,6,3
3902943704,Behavioral Health Associate (BHA) - Night Shift,25694422,CONSULTANT,6,7
3902943704,Behavioral Health Associate (BHA) - Night Shift,10568183,HEALTHCARE,6,6
3902943704,Behavioral Health Associate (BHA) - Night Shift,71499299,FINANCE,3,1
3902943704,Behavioral Health Associate (BHA) - Night Shift,39674178,ACCOUNTANT,4,1
3902943704,Behavioral Health Associate (BHA) - Night Shift,12442909,ACCOUNTANT,3,2
3902943704,Behavioral Health Associate (BHA) - Night Shift,21567392,CONSTRUCTION,2,2
3902943704,Behavioral Health Associate (BHA) - Night Shift,31292364,PUBLIC-RELATIONS,3,2
3901358733,Vitamin/HBA Clerk,35571205,CONSTRUCTION,5,5
3901358733,Vitamin/HBA Clerk,36970996,SALES,5,6
3901358733,Vitamin/HBA Clerk,29805310,SALES,5,7
3901358733,Vitamin/HBA Clerk,37360517,SALES,5,5
3901358733,Vitamin/HBA Clerk,24548333,SALES,5,3
3901358733,Vitamin/HBA Clerk,26048718,HR,3,2
3901358733,Vitamin/HBA Clerk,14874322,AVIATION,2,1
3901358733,Vitamin/HBA Clerk,86184722,HR,2,1
3901358733,Vitamin/HBA Clerk,36149549,ENGINEERING,1,2
3901358733,Vitamin/HBA Clerk,16492045,BPO,3,2
3904949281,Chemical Technician,12011623,ENGINEERING,7,3
3904949281,Chemical Technician,25919149,ENGINEERING,6,2
3904949281,Chemical Technician,21629057,ENGINEERING,6,2
3904949281,Chemical Technician,15226699,DIGITAL-MEDIA,6,2
3904949281,Chemical Technician,25608963,ENGINEERING,6,3
3904949281,Chemical Technician,20138606,ADVOCATE,2,2
3904949281,Chemical Technician,21265194,HR,3,0
3904949281,Chemical Technician,29211919,SALES,2,2
3904949281,Chemical Technician,28321954,FITNESS,4,1
3904949281,Chemical Technician,24695561,ADVOCATE,3,0
3901388993,World Languages Teacher-Latin,29148871,ARTS,6,3
3901388993,World Languages Teacher-Latin,25588694,TEACHER,5,4
3901388993,World Languages Teacher-Latin,46055835,TEACHER,5,4
3901388993,World Languages Teacher-Latin,22884757,TEACHER,5,4
3901388993,World Languages Teacher-Latin,37472265,TEACHER,5,5
3901388993,World Languages Teacher-Latin,16270906,ACCOUNTANT,4,1
3901388993,World Languages Teacher-Latin,68240723,DESIGNER,1,0
3901388993,World Languages Teacher-Latin,13149176,ENGINEERING,2,0
3901388993,World Languages Teacher-Latin,32637306,CONSULTANT,2,0
3901388993,World Languages Teacher-Latin,19518606,ADVOCATE,1,1
3902309860,Assistant Property Manager - Brockton,33964275,CHEF,4,3
3902309860,Assistant Property Manager - Brockton,14585273,CONSTRUCTION,4,7
3902309860,Assistant Property Manager - Brockton,28724469,FINANCE,4,7
3902309860,Assistant Property Manager - Brockton,14611516,PUBLIC-RELATIONS,4,7
3902309860,Assistant Property Manager - Brockton,30709029,BPO,4,6
3902309860,Assistant Property Manager - Brockton,23464505,INFORMATION-TECHNOLOGY,1,0
3902309860,Assistant Property Manager - Brockton,38753827,INFORMATION-TECHNOLOGY,2,0
3902309860,Assistant Property Manager - Brockton,69155584,SALES,2,5
3902309860,Assistant Property Manager - Brockton,12695799,BPO,3,6
3902309860,Assistant Property Manager - Brockton,12938389,FITNESS,2,3
3905312574,Outside Sales Representative Outside Sales -Lumber,45475027,CONSTRUCTION,5,4
3905312574,Outside Sales Representative Outside Sales -Lumber,36331163,CONSTRUCTION,5,4
3905312574,Outside Sales Representative Outside Sales -Lumber,23818675,CONSTRUCTION,5,5
3905312574,Outside Sales Representative Outside Sales -Lumber,16203589,CONSTRUCTION,5,5
3905312574,Outside Sales Representative Outside Sales -Lumber,61065616,CONSTRUCTION,5,5
3905312574,Outside Sales Representative Outside Sales -Lumber,31273310,BUSINESS-DEVELOPMENT,3,7
3905312574,Outside Sales Representative Outside Sales -Lumber,22056333,TEACHER,1,1
3905312574,Outside Sales Representative Outside Sales -Lumber,28871170,ADVOCATE,2,2
3905312574,Outside Sales Representative Outside Sales -Lumber,37001381,HEALTHCARE,2,2
3905312574,Outside Sales Representative Outside Sales -Lumber,23810469,DIGITAL-MEDIA,3,3
3884499562,Inside Sales Representative,37540732,SALES,6,7
3884499562,Inside Sales Representative,15119529,CONSULTANT,6,7
3884499562,Inside Sales Representative,12082377,SALES,6,7
3884499562,Inside Sales Representative,41651672,SALES,6,8
3884499562,Inside Sales Representative,14055971,BUSINESS-DEVELOPMENT,6,6
3884499562,Inside Sales Representative,28326441,DESIGNER,4,3
3884499562,Inside Sales Representative,24553863,FINANCE,4,1
3884499562,Inside Sales Representative,22894544,CONSTRUCTION,4,3
3884499562,Inside Sales Representative,20993320,HR,3,3
3884499562,Inside Sales Representative,23636277,ACCOUNTANT,3,3
3903469971,Senior Credit Analyst,29406313,FINANCE,6,3
3903469971,Senior Credit Analyst,23354541,FINANCE,6,8
3903469971,Senior Credit Analyst,70667011,BANKING,6,7
3903469971,Senior Credit Analyst,29093426,BANKING,6,3
3903469971,Senior Credit Analyst,19362586,BPO,6,5
3903469971,Senior Credit Analyst,44185767,DESIGNER,3,3
3903469971,Senior Credit Analyst,14256329,HR,2,1
3903469971,Senior Credit Analyst,18484846,HEALTHCARE,4,3
3903469971,Senior Credit Analyst,26330995,PUBLIC-RELATIONS,2,2
3903469971,Senior Credit Analyst,37472265,TEACHER,2,2
3905693900,"Service Delivery Coordinator, Washington, DC",63158213,INFORMATION-TECHNOLOGY,3,5
3905693900,"Service Delivery Coordinator, Washington, DC",73030450,INFORMATION-TECHNOLOGY,3,3
3905693900,"Service Delivery Coordinator, Washington, DC",24889109,INFORMATION-TECHNOLOGY,3,6
3905693900,"Service Delivery Coordinator, Washington, DC",96029688,ENGINEERING,3,3
3905693900,"Service Delivery Coordinator, Washington, DC",12144825,INFORMATION-TECHNOLOGY,3,3
3905693900,"Service Delivery Coordinator, Washington, DC",91515108,BPO,1,4
3905693900,"Service Delivery Coordinator, Washington, DC",95519832,BANKING,1,3
3905693900,"Service Delivery Coordinator, Washington, DC",82929064,DIGITAL-MEDIA,1,3
3905693900,"Service Delivery Coordinator, Washington, DC",19302310,TEACHER,1,1
3905693900,"Service Delivery Coordinator, Washington, DC",17103000,ENGINEERING,2,3
3903834950,Cashier PT-2,29992154,HEALTHCARE,7,9
3903834950,Cashier PT-2,11677077,APPAREL,7,9
3903834950,Cashier PT-2,34151183,FITNESS,7,6
3903834950,Cashier PT-2,16391949,APPAREL,7,8
3903834950,Cashier PT-2,75156649,SALES,7,8
3903834950,Cashier PT-2,28642819,TEACHER,2,1
3903834950,Cashier PT-2,51432451,CONSULTANT,2,2
3903834950,Cashier PT-2,18172739,BUSINESS-DEVELOPMENT,2,1
3903834950,Cashier PT-2,91268638,CHEF,3,3
3903834950,Cashier PT-2,11183737,HR,3,3
3905689654,Licensed Therapist for Online Counseling,15313140,ADVOCATE,5,8
3905689654,Licensed Therapist for Online Counseling,25694422,CONSULTANT,5,6
3905689654,Licensed Therapist for Online Counseling,25258040,CONSULTANT,5,2
3905689654,Licensed Therapist for Online Counseling,29647215,CONSULTANT,5,2
3905689654,Licensed Therapist for Online Counseling,95350373,HEALTHCARE,4,8
3905689654,Licensed Therapist for Online Counseling,12858898,FINANCE,2,2
3905689654,Licensed Therapist for Online Counseling,54180474,TEACHER,2,2
3905689654,Licensed Therapist for Online Counseling,16276121,DIGITAL-MEDIA,1,1
3905689654,Licensed Therapist for Online Counseling,21867728,CONSULTANT,2,2
3905689654,Licensed Therapist for Online Counseling,22561438,CHEF,2,1
3906096183,"New Business Executive, Strategic Accounts - NY or Boston",24767027,SALES,7,7
3906096183,"New Business Executive, Strategic Accounts - NY or Boston",10704573,BUSINESS-DEVELOPMENT,7,8
3906096183,"New Business Executive, Strategic Accounts - NY or Boston",26987539,BANKING,7,7
3906096183,"New Business Executive, Strategic Accounts - NY or Boston",17008356,AVIATION,7,7
3906096183,"New Business Executive, Strategic Accounts - NY or Boston",27710853,BPO,7,7
3906096183,"New Business Executive, Strategic Accounts - NY or Boston",86549455,FINANCE,4,4
3906096183,"New Business Executive, Strategic Accounts - NY or Boston",24230851,BPO,4,2
3906096183,"New Business Executive, Strategic Accounts - NY or Boston",11584809,INFORMATION-TECHNOLOGY,3,3
3906096183,"New Business Executive, Strategic Accounts - NY or Boston",20314980,CONSULTANT,4,3
3906096183,"New Business Executive, Strategic Accounts - NY or Boston",19911786,HR,4,4
3902875974,Director of Human Resources,28640735,HR,7,8
3902875974,Director of Human Resources,41523474,HR,7,7
3902875974,Director of Human Resources,27165830,HR,7,9
3902875974,Director of Human Resources,19616406,HR,7,9
3902875974,Director of Human Resources,24184357,HR,7,8
3902875974,Director of Human Resources,29897742,AGRICULTURE,3,3
3902875974,Director of Human Resources,30965258,DESIGNER,2,2
3902875974,Director of Human Resources,24397882,FINANCE,5,3
3902875974,Director of Human Resources,27936502,BUSINESS-DEVELOPMENT,4,3
3902875974,Director of Human Resources,13909762,ADVOCATE,3,3
3889702159,Executive Assistant,25857360,INFORMATION-TECHNOLOGY,5,8
3889702159,Executive Assistant,20417897,HR,5,8
3889702159,Executive Assistant,26459032,FITNESS,5,8
3889702159,Executive Assistant,18106533,HR,5,8
3889702159,Executive Assistant,30127072,BANKING,5,6
3889702159,Executive Assistant,26581830,BUSINESS-DEVELOPMENT,2,5
3889702159,Executive Assistant,34452806,CHEF,3,3
3889702159,Executive Assistant,38355831,AVIATION,3,3
3889702159,Executive Assistant,15573418,BPO,4,3
3889702159,Executive Assistant,28831378,ENGINEERING,2,2
3900979652,Subassembly Technician II,14206561,ENGINEERING,5,5
3900979652,Subassembly Technician II,38220146,ENGINEERING,5,6
3900979652,Subassembly Technician II,18753367,ENGINEERING,5,5
3900979652,Subassembly Technician II,38154903,AVIATION,5,6
3900979652,Subassembly Technician II,23477199,FITNESS,5,7
3900979652,Subassembly Technician II,17584743,DIGITAL-MEDIA,2,1
3900979652,Subassembly Technician II,67406885,CONSULTANT,4,4
3900979652,Subassembly Technician II,73282756,DIGITAL-MEDIA,3,3
3900979652,Subassembly Technician II,14009087,PUBLIC-RELATIONS,2,1
3900979652,Subassembly Technician II,20417897,HR,2,2
3887874929,Vehicle Analysis Specialist,12045067,INFORMATION-TECHNOLOGY,5,4
3887874929,Vehicle Analysis Specialist,31909493,DIGITAL-MEDIA,5,2
3887874929,Vehicle Analysis Specialist,90280583,ENGINEERING,5,5
3887874929,Vehicle Analysis Specialist,38220146,ENGINEERING,5,5
3887874929,Vehicle Analysis Specialist,55953734,ENGINEERING,5,7
3887874929,Vehicle Analysis Specialist,23302948,CONSULTANT,3,3
3887874929,Vehicle Analysis Specialist,39835894,ENGINEERING,2,2
3887874929,Vehicle Analysis Specialist,15210069,BPO,3,3
3887874929,Vehicle Analysis Specialist,22442947,AVIATION,2,1
3887874929,Vehicle Analysis Specialist,19397727,ENGINEERING,4,7
3904046994,Data Privacy and Compliance Analyst,17025292,CONSULTANT,7,4
3904046994,Data Privacy and Compliance Analyst,20237244,INFORMATION-TECHNOLOGY,7,7
3904046994,Data Privacy and Compliance Analyst,10839851,INFORMATION-TECHNOLOGY,6,5
3904046994,Data Privacy and Compliance Analyst,18187364,INFORMATION-TECHNOLOGY,6,8
3904046994,Data Privacy and Compliance Analyst,26480367,INFORMATION-TECHNOLOGY,6,3
3904046994,Data Privacy and Compliance Analyst,26801767,INFORMATION-TECHNOLOGY,5,7
3904046994,Data Privacy and Compliance Analyst,87968870,HR,3,3
3904046994,Data Privacy and Compliance Analyst,34970271,ADVOCATE,3,3
3904046994,Data Privacy and Compliance Analyst,14663897,CHEF,3,0
3904046994,Data Privacy and Compliance Analyst,11963737,INFORMATION-TECHNOLOGY,4,2
3884443368,System Support Analyst,21125113,DIGITAL-MEDIA,6,6
3884443368,System Support Analyst,10344379,BPO,6,4
3884443368,System Support Analyst,10189110,AVIATION,6,3
3884443368,System Support Analyst,37391947,HR,6,2
3884443368,System Support Analyst,15210069,BPO,6,5
3884443368,System Support Analyst,24083609,INFORMATION-TECHNOLOGY,4,4
3884443368,System Support Analyst,27981289,INFORMATION-TECHNOLOGY,5,4
3884443368,System Support Analyst,56792999,CONSULTANT,5,4
3884443368,System Support Analyst,13518263,DESIGNER,3,3
3884443368,System Support Analyst,39237915,BUSINESS-DEVELOPMENT,5,4
3905200425,PROJECT ENGINEER 4 - UNDERSEA WARFARE,28803888,ENGINEERING,5,5
3905200425,PROJECT ENGINEER 4 - UNDERSEA WARFARE,99680385,ENGINEERING,5,6
3905200425,PROJECT ENGINEER 4 - UNDERSEA WARFARE,14554542,ENGINEERING,5,5
3905200425,PROJECT ENGINEER 4 - UNDERSEA WARFARE,90318913,AVIATION,5,5
3905200425,PROJECT ENGINEER 4 - UNDERSEA WARFARE,92283635,AVIATION,5,5
3905200425,PROJECT ENGINEER 4 - UNDERSEA WARFARE,35985133,ACCOUNTANT,2,2
3905200425,PROJECT ENGINEER 4 - UNDERSEA WARFARE,52252936,APPAREL,4,3
3905200425,PROJECT ENGINEER 4 - UNDERSEA WARFARE,15306049,ARTS,2,2
3905200425,PROJECT ENGINEER 4 - UNDERSEA WARFARE,16849128,AGRICULTURE,3,3
3905200425,PROJECT ENGINEER 4 - UNDERSEA WARFARE,24977396,PUBLIC-RELATIONS,3,3
3888938146,Construction Superintendent,78114950,CONSTRUCTION,8,9
3888938146,Construction Superintendent,15721849,CONSTRUCTION,6,8
3888938146,Construction Superintendent,35971546,CONSTRUCTION,6,7
3888938146,Construction Superintendent,37818861,CONSULTANT,6,6
3888938146,Construction Superintendent,27066370,CONSTRUCTION,6,3
3888938146,Construction Superintendent,11378657,HR,4,1
3888938146,Construction Superintendent,36694627,ADVOCATE,3,3
3888938146,Construction Superintendent,28828844,HR,4,1
3888938146,Construction Superintendent,60624892,HEALTHCARE,4,2
3888938146,Construction Superintendent,21763056,ACCOUNTANT,4,1
3904952190,Senior Product Manager - Practice Management and RCM,26291616,CONSULTANT,6,2
3904952190,Senior Product Manager - Practice Management and RCM,12011623,ENGINEERING,6,2
3904952190,Senior Product Manager - Practice Management and RCM,95429627,CONSULTANT,6,5
3904952190,Senior Product Manager - Practice Management and RCM,39413067,INFORMATION-TECHNOLOGY,6,2
3904952190,Senior Product Manager - Practice Management and RCM,25919149,ENGINEERING,6,1
3904952190,Senior Product Manager - Practice Management and RCM,28974459,HEALTHCARE,3,3
3904952190,Senior Product Manager - Practice Management and RCM,38707449,HR,5,1
3904952190,Senior Product Manager - Practice Management and RCM,36905896,BANKING,3,3
3904952190,Senior Product Manager - Practice Management and RCM,32965335,ENGINEERING,4,3
3904952190,Senior Product Manager - Practice Management and RCM,42641525,AVIATION,2,1
3891066246,Obstetrician Gynecologist Physician,25834360,HEALTHCARE,4,1
3891066246,Obstetrician Gynecologist Physician,22848179,ARTS,4,1
3891066246,Obstetrician Gynecologist Physician,22675694,DESIGNER,4,0
3891066246,Obstetrician Gynecologist Physician,38216888,AGRICULTURE,4,2
3891066246,Obstetrician Gynecologist Physician,18062906,SALES,4,2
3891066246,Obstetrician Gynecologist Physician,12504278,AVIATION,2,1
3891066246,Obstetrician Gynecologist Physician,11890896,ENGINEERING,2,1
3891066246,Obstetrician Gynecologist Physician,13348915,SALES,3,3
3891066246,Obstetrician Gynecologist Physician,14455622,AVIATION,2,0
3891066246,Obstetrician Gynecologist Physician,19936735,CONSULTANT,2,0
3891282970,Postdoctoral Researcher,20836112,FINANCE,5,1
3891282970,Postdoctoral Researcher,38707449,HR,5,2
3891282970,Postdoctoral Researcher,21298336,ENGINEERING,5,2
3891282970,Postdoctoral Researcher,36019469,ADVOCATE,5,2
3891282970,Postdoctoral Researcher,23955183,FINANCE,5,2
3891282970,Postdoctoral Researcher,29147100,DESIGNER,3,0
3891282970,Postdoctoral Researcher,12860543,DESIGNER,3,0
3891282970,Postdoctoral Researcher,97405769,ADVOCATE,2,0
3891282970,Postdoctoral Researcher,14569498,CHEF,3,0
3891282970,Postdoctoral Researcher,28005884,ENGINEERING,4,1
3901348258,Corporate Finance Associate Attorney,34783330,ACCOUNTANT,6,1
3901348258,Corporate Finance Associate Attorney,37931076,FINANCE,6,1
3901348258,Corporate Finance Associate Attorney,74512244,FINANCE,6,1
3901348258,Corporate Finance Associate Attorney,26013403,FINANCE,6,2
3901348258,Corporate Finance Associate Attorney,24580361,BANKING,6,1
3901348258,Corporate Finance Associate Attorney,49685006,CONSTRUCTION,5,1
3901348258,Corporate Finance Associate Attorney,36269672,DESIGNER,3,0
3901348258,Corporate Finance Associate Attorney,39064638,CHEF,2,0
3901348258,Corporate Finance Associate Attorney,24590489,PUBLIC-RELATIONS,5,1
3901348258,Corporate Finance Associate Attorney,15484097,DIGITAL-MEDIA,4,0
3905296425,Investment Banking Associate | Industrials,18805506,BANKING,4,7
3905296425,Investment Banking Associate | Industrials,18636651,FINANCE,4,6
3905296425,Investment Banking Associate | Industrials,33286293,BANKING,4,5
3905296425,Investment Banking Associate | Industrials,29839396,BANKING,4,6
3905296425,Investment Banking Associate | Industrials,58165257,FINANCE,4,7
3905296425,Investment Banking Associate | Industrials,36517781,ENGINEERING,1,1
3905296425,Investment Banking Associate | Industrials,18484846,HEALTHCARE,2,2
3905296425,Investment Banking Associate | Industrials,23955183,FINANCE,1,7
3905296425,Investment Banking Associate | Industrials,18932512,BPO,1,1
3905296425,Investment Banking Associate | Industrials,88859947,CONSTRUCTION,1,2
3887702365,Maintenance Manager,27835351,CONSTRUCTION,6,6
3887702365,Maintenance Manager,11959428,AVIATION,5,4
3887702365,Maintenance Manager,56025640,ENGINEERING,5,5
3887702365,Maintenance Manager,96029688,ENGINEERING,5,7
3887702365,Maintenance Manager,92283635,AVIATION,5,6
3887702365,Maintenance Manager,58665241,TEACHER,1,0
3887702365,Maintenance Manager,55712978,HEALTHCARE,2,1
3887702365,Maintenance Manager,16300459,BANKING,1,1
3887702365,Maintenance Manager,32896934,HR,3,1
3887702365,Maintenance Manager,19738730,BUSINESS-DEVELOPMENT,3,2
3903876759,"Veterinary Pharmacy Technician - Henderson, NV",69666645,HEALTHCARE,6,7
3903876759,"Veterinary Pharmacy Technician - Henderson, NV",16605352,HEALTHCARE,6,7
3903876759,"Veterinary Pharmacy Technician - Henderson, NV",48037995,HEALTHCARE,5,5
3903876759,"Veterinary Pharmacy Technician - Henderson, NV",45077654,HEALTHCARE,5,3
3903876759,"Veterinary Pharmacy Technician - Henderson, NV",16911115,ENGINEERING,5,1
3903876759,"Veterinary Pharmacy Technician - Henderson, NV",17655479,BPO,4,2
3903876759,"Veterinary Pharmacy Technician - Henderson, NV",26768723,INFORMATION-TECHNOLOGY,3,2
3903876759,"Veterinary Pharmacy Technician - Henderson, NV",28897981,INFORMATION-TECHNOLOGY,3,2
3903876759,"Veterinary Pharmacy Technician - Henderson, NV",29091445,HR,4,2
3903876759,"Veterinary Pharmacy Technician - Henderson, NV",10830646,TEACHER,3,2
3895841534,Sales Manager,96493528,BANKING,6,7
